STORE;DATE;TEMPERATURE;FUEL_PRICE;MARKDOWN1;MARKDOWN2;MARKDOWN3;MARKDOWN4;MARKDOWN5;CPI;UNEMPLOYMENT;ISHOLIDAY;WEEKLY_SALES
27;01/06/2012;73.4;3.915;10283.49;31.2;245.41;4069.79;2775.35;1.421.095.438;8.253;FALSE;2807
27;08/06/2012;64.05;3.871;12921.09;414.6;95.99;1666.88;7819.11;1.421.158.099;8.253;FALSE;2487.5
27;15/06/2012;69.52;3.786;9943.48;614.9;15;3382.44;6779.57;1.421.292.548;8.253;FALSE;1810.5
27;22/06/2012;73.23;3.722;9510.17;821.5;7.98;3928.13;6054.38;1.421.606.464;8.253;FALSE;1585
27;29/06/2012;73.94;3.667;7582.01;585.9;NA;1019.28;3522.11;1.421.920.381;8.253;FALSE;1266.5
27;06/07/2012;82.08;3.646;12579;303.6;217.95;8280.23;7999.22;1.422.234.298;8.239;FALSE;1596
27;13/07/2012;78.95;3.689;7264.26;219.2;31.1;4489.18;3102.22;1.422.548.214;8.239;FALSE;1144
27;20/07/2012;78.64;3.732;10835.89;164.46;21.51;3314.7;7302.33;1.422.337.569;8.239;FALSE;638.5
27;27/07/2012;76.01;3.82;8698.49;289.37;5.28;12205.87;3358.94;1.422.126.924;8.239;FALSE;606.5
27;03/08/2012;75.22;3.819;39317.03;194.67;64.32;25462.22;3161.43;1.421.916.279;8.239;FALSE;591
27;10/08/2012;78.44;3.863;5892.89;148.66;14.01;4147.47;5611.07;1.421.705.634;8.239;FALSE;357
27;17/08/2012;76.51;3.963;4017.25;33.65;6.2;1753.64;6783.58;1.422.157.385;8.239;FALSE;204
27;24/08/2012;72.93;3.997;4757.01;85.3;371.06;3090.86;8212.53;1.423.105.933;8.239;FALSE;252
27;31/08/2012;75;4.026;25371.97;59.81;276.58;6582.38;5400.13;1.424.054.482;8.239;FALSE;142
27;07/09/2012;76;4.076;18992.1;56.16;118.16;4511.15;7235.18;142.500.303;8.239;TRUE;153
27;14/09/2012;68.72;4.088;17121.4;17.82;18.5;2384.18;4270.34;1.425.938.833;8.239;FALSE;297
27;21/09/2012;66.1;4.203;18287.65;63.82;677.64;6039.37;3359.1;1.426.798.167;8.239;FALSE;301
27;28/09/2012;64.92;4.158;26306.03;39.82;55.24;11296.93;12954.12;14.276.575;8.239;FALSE;501
27;05/10/2012;64.5;4.151;16670.04;NA;40.02;5385.32;6733.38;1.428.516.833;8;FALSE;1375
27;12/10/2012;55.4;4.186;2177.62;NA;7.22;863.01;7931.82;1.429.376.167;8;FALSE;1222
27;19/10/2012;56.53;4.153;2639.32;NA;4.77;575.48;3147.23;1.428.633.629;8;FALSE;1712
27;26/10/2012;58.99;4.071;7756.75;206.45;100;731.23;2174.84;1.427.624.113;8;FALSE;2295
27;02/11/2012;54.44;3.97;13125.35;13340.62;32.81;6669.47;718.46;1.426.614.597;8;FALSE;2188
27;09/11/2012;41.06;3.947;7490.34;20667.93;204.5;693.02;2912.62;1.425.605.081;8;FALSE;2278
27;16/11/2012;46.66;3.942;13377.23;5391.57;209.27;1851.81;4613.77;1.424.928.071;8;FALSE;2802
27;23/11/2012;43.63;3.978;3706.65;23.98;94432.21;588.15;6938.6;1.424.694.405;8;TRUE;3789
27;30/11/2012;38.95;3.966;3865.29;8.98;9084.53;102.38;13208.03;1.424.460.738;8;FALSE;1026
27;07/12/2012;44.13;3.92;6831.83;NA;368.29;2410.23;13504.05;1.424.227.071;8;FALSE;786
27;14/12/2012;43.87;3.869;3170.43;NA;231;19.88;6252.08;142.411.735;8;FALSE;1271
27;21/12/2012;43.65;3.816;4615.76;68.96;81.36;79.48;541.09;1.424.751.302;8;FALSE;943
27;28/12/2012;36.05;3.785;6032.37;31849.81;373.32;191.69;4961.75;1.425.385.253;8;TRUE;440
27;04/01/2013;32.23;3.794;7701.72;49026.3;56.77;64.25;3763.34;1.426.019.205;7.945;FALSE;1860.5
27;11/01/2013;39.49;3.802;4089.24;30552.82;17.44;1337.06;2386.07;1.426.653.157;7.945;FALSE;503.5
27;18/01/2013;40.57;3.798;8172;7946.12;8.6;4105.5;2873.45;1.427.320.173;7.945;FALSE;64.5
27;25/01/2013;26.45;3.78;1943.33;4236.29;1.6;512.17;1181.34;1.428.000.415;7.945;FALSE;80.5
27;01/02/2013;34.17;3.806;26226.09;2773.71;52;51587.03;3215.4;1.428.680.657;7.945;FALSE;412
27;08/02/2013;28.67;3.945;65996.68;1098.51;188.58;38065.62;3295.95;1.429.360.899;7.945;TRUE;695
27;15/02/2013;35.13;4.006;23292.54;14425.39;243.52;19609.28;7859.66;1.429.815.995;7.945;FALSE;1014
27;22/02/2013;31.52;4.045;17103.18;8134.12;409.54;2543.6;5931.69;1.429.708.227;7.945;FALSE;1444
27;01/03/2013;39.9;4.079;7118.91;1066.15;0.36;189.88;1329.77;1.429.600.459;7.945;FALSE;891
27;08/03/2013;36.11;4.045;15232.2;397.96;71.9;6609;2614.03;1.429.492.691;7.945;FALSE;797
27;15/03/2013;41.95;4.029;19493.78;0.27;21.05;5463.42;2894.25;1.429.601.382;7.945;FALSE;1410
27;22/03/2013;35.43;3.999;11085.15;NA;749.5;3047.97;1944.8;1.430.251.221;7.945;FALSE;1146
27;29/03/2013;41.53;3.983;9272.92;NA;863.54;3.76;4253.53;143.090.106;7.945;FALSE;976
27;05/04/2013;43.78;3.954;16900.93;8685.88;429.4;1919.44;3231.21;1.431.550.899;7.697;FALSE;1374
27;12/04/2013;53.28;3.914;9303.85;6759.23;74.36;2471.53;1389.71;1.432.200.737;7.697;FALSE;1699
27;19/04/2013;53.65;3.876;4566.1;759.03;87.8;122.38;1218.07;1.432.200.737;7.697;FALSE;1394
27;26/04/2013;50.88;3.806;4091.2;2.98;142.58;89.1;1587.02;1.432.200.737;7.697;FALSE;2964
27;03/05/2013;55.83;3.775;7028.8;14.9;84.6;2780.28;2094.38;NA;NA;FALSE;5631
27;10/05/2013;57.38;3.762;6867.63;171.94;81.08;2630.92;3630.71;NA;NA;FALSE;3411
27;17/05/2013;60.06;3.79;9275.52;466.43;21.46;1667.9;6300.88;NA;NA;FALSE;3557
27;24/05/2013;65.19;3.793;5454.05;269.88;631.68;2561.35;3189.17;NA;NA;FALSE;3426
27;31/05/2013;64.65;3.808;2920.43;357.26;448.44;192.04;3557.71;NA;NA;FALSE;3066
27;07/06/2013;69.53;3.792;12658.02;915.15;187.99;7287.16;3704.79;NA;NA;FALSE;2611
27;14/06/2013;67.64;3.795;11806.99;716.93;350.23;3019.24;11306.53;NA;NA;FALSE;964
27;21/06/2013;70.76;3.793;5236.08;781.81;448.4;3792.83;2223.17;NA;NA;FALSE;1070
27;28/06/2013;77.34;3.8;5149.82;2392.39;16.78;5227.22;4302.13;NA;NA;FALSE;718
27;05/07/2013;77.41;3.778;12819.65;3929.43;744.57;10416.2;1937.43;NA;NA;FALSE;797
27;12/07/2013;80.74;3.791;5214.6;2589.72;104.61;2925.97;4733.11;NA;NA;FALSE;423
27;19/07/2013;83.36;3.913;4965.8;1626.51;204.17;633.73;1818.64;NA;NA;FALSE;457.76
27;26/07/2013;77.01;3.951;277.52;2359.44;19.45;39.42;671.27;NA;NA;FALSE;394.58
28;05/02/2010;49.47;2.962;NA;NA;NA;NA;NA;1.264.420.645;13.975;FALSE;411.61
28;12/02/2010;47.87;2.946;NA;NA;NA;NA;NA;1.264.962.581;13.975;TRUE;804.22
28;19/02/2010;54.83;2.915;NA;NA;NA;NA;NA;1.265.262.857;13.975;FALSE;493.43
28;26/02/2010;50.23;2.825;NA;NA;NA;NA;NA;1.265.522.857;13.975;FALSE;511.28
28;05/03/2010;53.77;2.987;NA;NA;NA;NA;NA;1.265.782.857;13.975;FALSE;558.4
28;12/03/2010;50.11;2.925;NA;NA;NA;NA;NA;1.266.042.857;13.975;FALSE;878.86
28;19/03/2010;59.57;3.054;NA;NA;NA;NA;NA;1.266.066.452;13.975;FALSE;765.13
28;26/03/2010;60.06;3.083;NA;NA;NA;NA;NA;1.266.050.645;13.975;FALSE;1010.86
28;02/04/2010;59.84;3.086;NA;NA;NA;NA;NA;1.266.034.839;14.099;FALSE;1300.91
28;09/04/2010;59.25;3.09;NA;NA;NA;NA;NA;1.266.019.032;14.099;FALSE;1840.28
28;16/04/2010;64.95;3.109;NA;NA;NA;NA;NA;1.265.621;14.099;FALSE;1485.91
28;23/04/2010;64.55;3.05;NA;NA;NA;NA;NA;1.264.713.333;14.099;FALSE;1078.92
28;30/04/2010;67.38;3.105;NA;NA;NA;NA;NA;1.263.805.667;14.099;FALSE;1526.35
28;07/05/2010;70.15;3.127;NA;NA;NA;NA;NA;1.262.898;14.099;FALSE;1710.05
28;14/05/2010;68.44;3.145;NA;NA;NA;NA;NA;1.262.085.484;14.099;FALSE;3169.24
28;21/05/2010;76.2;3.12;NA;NA;NA;NA;NA;1.261.843.871;14.099;FALSE;2523.53
28;28/05/2010;67.84;3.058;NA;NA;NA;NA;NA;1.261.602.258;14.099;FALSE;4298.54
28;04/06/2010;81.39;2.941;NA;NA;NA;NA;NA;1.261.360.645;14.099;FALSE;2656.78
28;11/06/2010;90.84;2.949;NA;NA;NA;NA;NA;1.261.119.032;14.099;FALSE;949.95
28;18/06/2010;81.06;3.043;NA;NA;NA;NA;NA;126.114;14.099;FALSE;792.1
28;25/06/2010;87.27;3.084;NA;NA;NA;NA;NA;1.261.266;14.099;FALSE;586.49
28;02/07/2010;91.98;3.105;NA;NA;NA;NA;NA;1.261.392;14.18;FALSE;507.34
28;09/07/2010;90.37;3.1;NA;NA;NA;NA;NA;1.261.518;14.18;FALSE;1271.66
28;16/07/2010;97.18;3.094;NA;NA;NA;NA;NA;1.261.498.065;14.18;FALSE;3024.82
28;23/07/2010;99.22;3.112;NA;NA;NA;NA;NA;1.261.283.548;14.18;FALSE;2101.84
28;30/07/2010;96.31;3.017;NA;NA;NA;NA;NA;1.261.069.032;14.18;FALSE;909.96
28;06/08/2010;92.95;3.123;NA;NA;NA;NA;NA;1.260.854.516;14.18;FALSE;796.97
28;13/08/2010;87.01;3.159;NA;NA;NA;NA;NA;126.064;14.18;FALSE;1106.03
28;20/08/2010;92.81;3.041;NA;NA;NA;NA;NA;1.260.766.452;14.18;FALSE;1391
28;27/08/2010;93.19;3.129;NA;NA;NA;NA;NA;1.260.892.903;14.18;FALSE;1369
28;03/09/2010;83.12;3.087;NA;NA;NA;NA;NA;1.261.019.355;14.18;FALSE;2155
28;10/09/2010;83.63;3.044;NA;NA;NA;NA;NA;1.261.145.806;14.18;TRUE;1769
28;17/09/2010;82.45;3.028;NA;NA;NA;NA;NA;1.261.454.667;14.18;FALSE;1618
28;24/09/2010;81.77;2.939;NA;NA;NA;NA;NA;1.261.900.333;14.18;FALSE;1123
28;01/10/2010;85.2;3.001;NA;NA;NA;NA;NA;1.262.346;14.313;FALSE;1454
28;08/10/2010;71.82;3.013;NA;NA;NA;NA;NA;1.262.791.667;14.313;FALSE;1946
28;15/10/2010;75;2.976;NA;NA;NA;NA;NA;1.263.266.774;14.313;FALSE;1832
28;22/10/2010;68.85;3.014;NA;NA;NA;NA;NA;1.263.815.484;14.313;FALSE;2390.24
28;29/10/2010;61.09;3.016;NA;NA;NA;NA;NA;1.264.364.194;14.313;FALSE;4032
28;05/11/2010;65.49;3.129;NA;NA;NA;NA;NA;1.264.912.903;14.313;FALSE;4401
28;12/11/2010;57.79;3.13;NA;NA;NA;NA;NA;1.265.461.613;14.313;FALSE;2417
28;19/11/2010;58.18;3.161;NA;NA;NA;NA;NA;1.266.072;14.313;FALSE;2697
28;26/11/2010;47.66;3.162;NA;NA;NA;NA;NA;1.266.692.667;14.313;TRUE;2512
28;03/12/2010;43.33;3.041;NA;NA;NA;NA;NA;1.267.313.333;14.313;FALSE;2978
28;10/12/2010;50.01;3.203;NA;NA;NA;NA;NA;1.267.934;14.313;FALSE;4022
28;17/12/2010;52.77;3.236;NA;NA;NA;NA;NA;1.268.794.839;14.313;FALSE;1129
28;24/12/2010;52.02;3.236;NA;NA;NA;NA;NA;1.269.835.806;14.313;FALSE;1617.03
28;31/12/2010;45.64;3.148;NA;NA;NA;NA;NA;1.270.876.774;14.313;TRUE;1210
28;07/01/2011;37.64;3.287;NA;NA;NA;NA;NA;1.271.917.742;14.021;FALSE;1361
28;14/01/2011;43.15;3.312;NA;NA;NA;NA;NA;1.273.009.355;14.021;FALSE;881
28;21/01/2011;53.53;3.223;NA;NA;NA;NA;NA;1.274.404.839;14.021;FALSE;444
28;28/01/2011;50.74;3.342;NA;NA;NA;NA;NA;1.275.800.323;14.021;FALSE;384.92
28;04/02/2011;45.14;3.348;NA;NA;NA;NA;NA;1.277.195.806;14.021;FALSE;431.96
28;11/02/2011;51.3;3.381;NA;NA;NA;NA;NA;127.859.129;14.021;TRUE;476.74
28;18/02/2011;53.35;3.43;NA;NA;NA;NA;NA;12.799.525;14.021;FALSE;310.55
28;25/02/2011;48.45;3.53;NA;NA;NA;NA;NA;128.13;14.021;FALSE;408.03
28;04/03/2011;51.72;3.674;NA;NA;NA;NA;NA;12.826.475;14.021;FALSE;277.37
28;11/03/2011;57.75;3.818;NA;NA;NA;NA;NA;1.283.995;14.021;FALSE;1040.66
28;18/03/2011;64.21;3.692;NA;NA;NA;NA;NA;1.285.121.935;14.021;FALSE;1584.1
28;25/03/2011;54.4;3.909;NA;NA;NA;NA;NA;1.286.160.645;14.021;FALSE;536.75
28;01/04/2011;63.63;3.772;NA;NA;NA;NA;NA;1.287.199.355;13.736;FALSE;1156.34
28;08/04/2011;64.47;4.003;NA;NA;NA;NA;NA;1.288.238.065;13.736;FALSE;3438.16
28;15/04/2011;57.63;3.868;NA;NA;NA;NA;NA;1.289.107.333;13.736;FALSE;3450.68
28;22/04/2011;72.12;4.134;NA;NA;NA;NA;NA;1.289.553;13.736;FALSE;3203.31
28;29/04/2011;68.27;4.151;NA;NA;NA;NA;NA;1.289.998.667;13.736;FALSE;2474.99
28;06/05/2011;68.4;4.193;NA;NA;NA;NA;NA;1.290.444.333;13.736;FALSE;3647.82
28;13/05/2011;70.93;4.202;NA;NA;NA;NA;NA;129.089;13.736;FALSE;3053.13
28;20/05/2011;66.59;4.169;NA;NA;NA;NA;NA;1.290.756.774;13.736;FALSE;2915.9
28;27/05/2011;76.67;4.087;NA;NA;NA;NA;NA;1.290.623.548;13.736;FALSE;2440.16
28;03/06/2011;71.81;4.031;NA;NA;NA;NA;NA;1.290.490.323;13.736;FALSE;2973.38
28;10/06/2011;78.72;3.981;NA;NA;NA;NA;NA;1.290.357.097;13.736;FALSE;2573.42
28;17/06/2011;86.84;3.935;NA;NA;NA;NA;NA;1.290.432;13.736;FALSE;2800.67
28;24/06/2011;88.95;3.898;NA;NA;NA;NA;NA;1.290.663;13.736;FALSE;2783.93
28;01/07/2011;89.85;3.842;NA;NA;NA;NA;NA;1.290.894;13.503;FALSE;3083.11
28;08/07/2011;89.9;3.705;NA;NA;NA;NA;NA;1.291.125;13.503;FALSE;3529.85
28;15/07/2011;88.1;3.692;NA;NA;NA;NA;NA;1.291.338.387;13.503;FALSE;2630.47
28;22/07/2011;91.17;3.794;NA;NA;NA;NA;NA;1.291.507.742;13.503;FALSE;2362.36
28;29/07/2011;93.29;3.805;NA;NA;NA;NA;NA;1.291.677.097;13.503;FALSE;2625.06
28;05/08/2011;90.61;3.803;NA;NA;NA;NA;NA;1.291.846.452;13.503;FALSE;3145.77
28;12/08/2011;91.04;3.701;NA;NA;NA;NA;NA;1.292.015.806;13.503;FALSE;2997.24
28;19/08/2011;91.74;3.743;NA;NA;NA;NA;NA;1.292.405.806;13.503;FALSE;2996.71
28;26/08/2011;94.61;3.74;NA;NA;NA;NA;NA;1.292.832.581;13.503;FALSE;3228.87
28;02/09/2011;93.66;3.798;NA;NA;NA;NA;NA;1.293.259.355;13.503;FALSE;2939
28;09/09/2011;88;3.913;NA;NA;NA;NA;NA;1.293.686.129;13.503;TRUE;3338.15
28;16/09/2011;76.36;3.918;NA;NA;NA;NA;NA;1.294.306;13.503;FALSE;3032.21
28;23/09/2011;82.95;3.789;NA;NA;NA;NA;NA;1.295.183.333;13.503;FALSE;2764.12
28;30/09/2011;83.26;3.877;NA;NA;NA;NA;NA;1.296.060.667;13.503;FALSE;2819.48
28;07/10/2011;70.44;3.827;NA;NA;NA;NA;NA;1.296.938;12.89;FALSE;2846.27
28;14/10/2011;67.31;3.805;NA;NA;NA;NA;NA;1.297.706.452;12.89;FALSE;2750.34
28;21/10/2011;73.05;3.842;NA;NA;NA;NA;NA;1.297.821.613;12.89;FALSE;3231.25
28;28/10/2011;67.41;3.727;NA;NA;NA;NA;NA;1.297.936.774;12.89;FALSE;2805.49
28;04/11/2011;59.77;3.828;NA;NA;NA;NA;NA;1.298.051.935;12.89;FALSE;3198.28
28;11/11/2011;48.76;3.824;22860.64;12223.82;343.77;20834.37;9895.33;1.298.167.097;12.89;FALSE;2939.98
28;18/11/2011;54.2;3.813;6772.46;1654.68;86.01;1068.35;9835.85;1.298.268.333;12.89;FALSE;2549.96
28;25/11/2011;53.25;3.622;2232.08;179.73;61319.72;513.76;1790.89;1.298.364;12.89;TRUE;2828.76
28;02/12/2011;52.5;3.701;10392.61;75;2241.11;6243.02;19374.19;1.298.459.667;12.89;FALSE;3030.43
28;09/12/2011;42.17;3.644;6628.73;21;140.19;6168.78;14073.59;1.298.555.333;12.89;FALSE;3204.58
28;16/12/2011;43.29;3.6;2429.88;18.24;347.78;573.31;6432.36;1.298.980.645;12.89;FALSE;3217.8
28;23/12/2011;45.4;3.541;2135.31;1.53;752.34;499;5674.11;1.299.845.484;12.89;FALSE;2696.82
28;30/12/2011;44.64;3.428;5218.93;49826.06;155.37;1011.54;7761.98;1.300.710.323;12.89;TRUE;2388.91
28;06/01/2012;50.43;3.599;5155.86;19549.51;218.29;636.73;5218.5;1.301.575.161;12.187;FALSE;2871.57
28;13/01/2012;48.07;3.657;4649.73;1843.24;45.3;869.64;7935.42;130.244;12.187;FALSE;2488.36
28;20/01/2012;46.2;3.66;5177.01;1280.59;23.75;716.52;6009.03;1.302.792.258;12.187;FALSE;2543.8
28;27/01/2012;50.43;3.675;1657.67;887;30.97;222.42;4291.52;1.303.144.516;12.187;FALSE;2827.25
28;03/02/2012;50.58;3.702;44998.1;3682.17;182.6;39241.63;16008.79;1.303.496.774;12.187;FALSE;2475.6
28;10/02/2012;52.27;3.722;20097.48;2774.5;66.42;16822.46;8228.86;1.303.849.032;12.187;TRUE;2334.49
28;17/02/2012;51.8;3.781;20868.41;6880.29;7.84;7685.11;11114.94;1.304.546.207;12.187;FALSE;2430.16
28;24/02/2012;53.13;3.95;9687.54;3338.06;NA;847.07;6736.61;1.305.502.069;12.187;FALSE;2481.19
28;02/03/2012;52.27;4.178;23765.08;872.4;3.5;12645.96;4736.14;1.306.457.931;12.187;FALSE;2681.71
28;09/03/2012;54.54;4.25;11431.91;101.02;6.93;2060.55;9332.74;1.307.413.793;12.187;FALSE;2279.17
28;16/03/2012;64.44;4.273;8243.42;44.26;6.68;3641.11;3645.65;1.308.261.935;12.187;FALSE;1981.42
28;23/03/2012;56.26;4.038;9066.75;48.94;5.91;1040.74;3796.72;1.308.966.452;12.187;FALSE;2346.57
28;30/03/2012;64.36;4.294;11704.17;57.61;11.85;1537.38;2536.67;1.309.670.968;12.187;FALSE;2528.97
28;06/04/2012;64.05;4.121;9368.15;NA;35.75;2580.09;8313.39;1.310.375.484;11.627;FALSE;3784.39
28;13/04/2012;64.28;4.254;8478.14;5630.15;20.53;2457.88;9394.39;131.108;11.627;FALSE;3672.78
28;20/04/2012;66.73;4.222;5343.29;3895.86;17.32;657.56;4674.67;1.311.173.333;11.627;FALSE;3816.82
28;27/04/2012;77.99;4.193;3003.61;564.36;16.11;35.54;3226.41;1.311.266.667;11.627;FALSE;2885.47
28;04/05/2012;76.03;4.171;16196.98;NA;45.99;2938.52;8176.03;131.136;11.627;FALSE;3395.85
28;11/05/2012;77.27;4.186;14847.64;392;84.72;4190.88;5556.15;1.311.453.333;11.627;FALSE;3551.22
28;18/05/2012;84.51;4.11;5282.21;NA;1.23;1188.92;5422.89;1.310.983.226;11.627;FALSE;2868.66
28;25/05/2012;83.84;4.293;7557.62;NA;609;1574.85;7620.93;1.310.287.742;11.627;FALSE;2983.5
28;01/06/2012;78.11;4.277;15488.5;NA;72;3872.89;5319.68;1.309.592.258;11.627;FALSE;3223.55
28;08/06/2012;84.83;4.103;9026.85;101.2;-29.1;833.67;11752.37;1.308.896.774;11.627;FALSE;3028.07
28;15/06/2012;85.94;4.144;8619.75;101;363.96;2244.26;6524.51;1.308.295.333;11.627;FALSE;2489.79
28;22/06/2012;91.61;4.014;10280.97;18.4;1.12;3663.41;6659.58;1.307.929;11.627;FALSE;3280.15
28;29/06/2012;90.47;3.875;6830.32;37.2;NA;331.46;4690.76;1.307.562.667;11.627;FALSE;2160.41
28;06/07/2012;89.13;3.765;5618.88;98.6;111.79;2513.36;6421.05;1.307.196.333;10.926;FALSE;2704.03
28;13/07/2012;95.61;3.723;11410.19;19.8;3.03;3053.13;1510.09;130.683;10.926;FALSE;2833.49
28;20/07/2012;85.53;3.726;8235.78;61.2;12.27;944.08;3623.51;1.307.012.903;10.926;FALSE;2240.75
28;27/07/2012;93.47;3.769;4311.14;25.6;5.34;6009.47;4271.03;1.307.195.806;10.926;FALSE;2641.72
28;03/08/2012;88.16;3.76;27801.87;28.5;76.11;8969.45;5970.49;130.737.871;10.926;FALSE;2629.65
28;10/08/2012;95.91;3.811;8364.4;69.48;30.01;4158.02;3050.7;1.307.561.613;10.926;FALSE;2503.32
28;17/08/2012;94.87;4.002;5349.52;1.98;11.24;2542.17;6620.24;1.307.909.677;10.926;FALSE;2873.58
28;24/08/2012;85.32;4.055;6730.91;10.92;309.93;2779.28;5826.35;1.308.381.613;10.926;FALSE;2622.22
28;31/08/2012;89.78;4.093;25745.2;3.2;115.39;11858.54;4508.04;1.308.853.548;10.926;FALSE;2528.27
28;07/09/2012;88.52;4.124;7046.94;43.42;66.08;701.38;11100.55;1.309.325.484;10.926;TRUE;2633.47
28;14/09/2012;83.64;4.133;15676.1;6.98;24.11;2180.72;10483.58;1.309.776.667;10.926;FALSE;2329.61
28;21/09/2012;82.97;4.125;8790.27;104;3;1761.3;9638.33;1.310.103.333;10.926;FALSE;2782.32
28;28/09/2012;81.22;3.966;5977.78;7.91;2.16;2458.5;6671.45;131.043;10.926;FALSE;2856.77
28;05/10/2012;81.61;3.966;4436.17;NA;28.91;6563.84;8417.76;1.310.756.667;10.199;FALSE;2672.04
28;12/10/2012;71.74;4.468;1546.44;NA;13.36;1057.73;6560.97;1.311.083.333;10.199;FALSE;2620.3
28;19/10/2012;68.66;4.449;2307.28;NA;4.7;1406.03;4122.2;1.311.499.677;10.199;FALSE;2622.13
28;26/10/2012;65.95;4.301;6490.13;90.02;NA;1750.84;1684.36;1.311.930.968;10.199;FALSE;2592.32
28;02/11/2012;63.22;4.099;9765.35;6729.72;43.82;4608.92;7092.27;1.312.362.258;10.199;FALSE;2992.63
28;09/11/2012;65.31;3.951;11066.79;7689.39;25.88;2816.22;6764.59;1.312.793.548;10.199;FALSE;3015.32
28;16/11/2012;49.39;3.834;10431.55;184.51;42.72;1422.57;771448.1;1.313.258;10.199;FALSE;3149.23
28;23/11/2012;58.07;3.759;1064.86;NA;84493.38;515.22;1144.61;1.313.766.667;10.199;TRUE;2631.41
28;30/11/2012;57.03;3.581;2475.11;NA;7879.62;438.16;31990.74;1.314.275.333;10.199;FALSE;2662.92
28;07/12/2012;57.83;3.668;9232.97;NA;413.24;2404.59;12278.82;1.314.784;10.199;FALSE;2935.5
28;14/12/2012;49.74;3.467;3904.31;NA;128;279.27;7181.55;131.537;10.199;FALSE;2522.86
28;21/12/2012;42.83;3.393;3577.43;79.96;122.92;36.29;2530.09;131.642;10.199;FALSE;2735.71
28;28/12/2012;43.35;3.48;12973.34;35919.8;173.1;63.89;1894.52;131.747;10.199;TRUE;2668.4
28;04/01/2013;38.8;3.51;1529.2;28399.98;17.51;15.74;4848.03;131.852;9.91;FALSE;2751.27
28;11/01/2013;44.59;3.542;6311.91;9225.86;4.4;241.02;5898.01;131.957;9.91;FALSE;3157.52
28;18/01/2013;36.49;3.545;4908.9;1569.2;1.02;296.82;5466.87;132.030.871;9.91;FALSE;2600.89
28;25/01/2013;49.21;3.337;4854.39;1931.93;0.3;615.56;6698.98;1.320.922.903;9.91;FALSE;2786.48
28;01/02/2013;49.54;3.6;13456.32;951.31;110.42;17469.41;2236.52;1.321.537.097;9.91;FALSE;2496.33
28;08/02/2013;54.96;3.795;63800.33;449.78;486.62;36592.8;3939.02;132.215.129;9.91;TRUE;2695.24
28;15/02/2013;47.12;3.924;14659.05;4653.27;12.38;682.04;9065.86;1.322.725.714;9.91;FALSE;2401
28;22/02/2013;49.57;4.031;10336.01;2765.28;46.48;6676.43;2829.74;1.323.200.714;9.91;FALSE;2348.56
28;01/03/2013;48.08;4.109;3857.41;213.47;4.12;332.82;5674.71;1.323.675.714;9.91;FALSE;2203.49
28;08/03/2013;60.4;3.874;24400.83;85.89;103.31;7412.67;45648.88;1.324.150.714;9.91;FALSE;2963.19
28;15/03/2013;61.7;4.104;5839.04;NA;18.14;887.84;1877.73;1.324.668.065;9.91;FALSE;2572.41
28;22/03/2013;68.75;4.062;10551.97;NA;477;1991.96;2841.14;132.529.129;9.91;FALSE;2278.6
28;29/03/2013;62.86;4.016;11960.92;NA;339.06;447.36;4004.18;1.325.914.516;9.91;FALSE;1943.14
28;05/04/2013;69.47;3.998;14572.76;7502.43;300.04;1730.03;3466.27;1.326.537.742;9.874;FALSE;3009.44
28;12/04/2013;65.6;3.981;4519.29;4590.85;46.85;2597.41;2875.3;1.327.160.968;9.874;FALSE;3522.35
28;19/04/2013;64.35;3.76;3507.89;13.12;55.6;964.46;3508.28;1.327.160.968;9.874;FALSE;3542.89
28;26/04/2013;70.74;3.889;3786.29;NA;81.36;1742.42;4579.56;1.327.160.968;9.874;FALSE;2952.33
28;03/05/2013;76.84;3.671;7588.35;3;106.95;7193.46;8558.1;NA;NA;FALSE;2957.55
28;10/05/2013;70.18;3.689;7825.44;573.94;57.72;1239.78;6407.04;NA;NA;FALSE;3202.72
28;17/05/2013;83.43;3.809;8081.71;346.88;6.96;2392.09;5542.49;NA;NA;FALSE;2299.48
28;24/05/2013;77.87;3.835;3908.93;73.82;184.9;2796.83;4844.73;NA;NA;FALSE;2498.19
28;31/05/2013;81.08;3.829;2389.95;256.14;831.94;96.52;9751.47;NA;NA;FALSE;2912.11
28;07/06/2013;89.89;3.789;14212.62;251.87;397.98;8948.52;7226.26;NA;NA;FALSE;2572.86
28;14/06/2013;92.14;3.771;8040.53;166.44;385.15;4407.58;3743.72;NA;NA;FALSE;2361.49
28;21/06/2013;87.28;3.766;5661.11;227.29;144.63;4944.18;4958.33;NA;NA;FALSE;2468.8
28;28/06/2013;89.94;3.781;5170.28;223.74;NA;4038.9;3655.78;NA;NA;FALSE;2354.89
28;05/07/2013;101.95;3.753;8886.95;475.89;863.71;14917.43;1655.99;NA;NA;FALSE;2703.35
28;12/07/2013;92.61;3.737;3984.35;384.58;82.83;3412.92;2436.13;NA;NA;FALSE;2615.06
28;19/07/2013;93.75;3.823;3412.38;461.15;30.9;1155.84;3527.07;NA;NA;FALSE;2562.37
28;26/07/2013;90.27;3.865;329.48;150.3;207.2;143.02;1538.97;NA;NA;FALSE;2381.48
29;05/02/2010;24.36;2.788;NA;NA;NA;NA;NA;1.315.279.032;10.064;FALSE;3252.9
29;12/02/2010;28.14;2.771;NA;NA;NA;NA;NA;1.315.866.129;10.064;TRUE;3071.48
